-8.197492400000000456e-01,7.342603300000000166e-01,-2.381038699999999952e-01
-7.723237800000000153e-01,6.700951000000000546e-01,-2.597081500000000265e-01
-8.938507100000000483e-01,9.339600999999999598e-01,-1.940775899999999943e-01
-7.786833499999999963e-01,9.520492799999999978e-01,-3.091368299999999736e-01
-7.840823199999999993e-01,7.278971400000000536e-01,-2.554715100000000128e-01
-8.234675799999999768e-01,5.116021099999999988e-01,-2.570877999999999775e-01
-8.204780000000000406e-01,7.706425500000000373e-01,-2.057658500000000001e-01
-9.355334800000000284e-01,1.143083709999999975e+00,-2.275620700000000052e-01
-7.954313100000000025e-01,1.093253220000000026e+00,-3.205068999999999835e-01
-8.372015099999999821e-01,6.805478000000000360e-01,-2.493182300000000018e-01
-8.615959499999999993e-01,7.949860600000000499e-01,-1.337761799999999945e-01
-8.146072100000000260e-01,7.453731200000000001e-01,-2.067952100000000071e-01
-7.802377600000000024e-01,6.505400300000000469e-01,-2.792592999999999881e-01
-7.282263300000000328e-01,6.836616899999999886e-01,-3.197506800000000093e-01
-8.795238899999999749e-01,9.089223899999999690e-01,-1.957695100000000077e-01
-9.172680199999999617e-01,1.136691979999999935e+00,-2.192855800000000077e-01
-7.561257900000000198e-01,8.049863000000000435e-01,-3.523186700000000005e-01
-8.047954999999999970e-01,7.314747900000000413e-01,-2.861342299999999894e-01
-8.625380299999999556e-01,7.461718400000000306e-01,-2.198176599999999981e-01
-9.099087200000000042e-01,1.035817999999999905e+00,-1.678532100000000027e-01
-7.977581000000000255e-01,6.538464999999999971e-01,-2.256908300000000089e-01
-6.649434100000000125e-01,5.405089899999999670e-01,-3.403175299999999792e-01
-7.840781799999999579e-01,9.397043899999999450e-01,-2.999555300000000257e-01
-8.502035000000000009e-01,8.292716199999999871e-01,-1.780662500000000092e-01
-7.807765700000000031e-01,7.189943500000000043e-01,-2.020754300000000003e-01
-8.174493000000000453e-01,7.476022100000000448e-01,-2.537562400000000218e-01
-8.613400599999999629e-01,9.352405400000000091e-01,-2.442870400000000108e-01
-8.076514399999999982e-01,8.568765200000000304e-01,-2.639842900000000103e-01
-8.786545700000000236e-01,5.915097099999999664e-01,-2.401828199999999913e-01
-7.511607099999999537e-01,4.088223799999999852e-01,-2.972745399999999760e-01
-7.952122700000000544e-01,8.608532899999999932e-01,-3.104647300000000221e-01
-8.711230899999999888e-01,7.639962099999999534e-01,-2.374700499999999881e-01
-7.316870199999999658e-01,5.590886600000000151e-01,-2.403277199999999947e-01
-8.935743099999999828e-01,6.120311000000000501e-01,-1.868982600000000105e-01
-7.365757400000000343e-01,6.448241799999999690e-01,-2.711496400000000251e-01
-7.615341599999999600e-01,3.966805700000000101e-01,-2.646877999999999731e-01
-8.598255000000000203e-01,2.366795200000000043e-01,-2.658807300000000096e-01
-7.983073699999999606e-01,7.399477700000000047e-01,-2.575612199999999796e-01
-9.521836500000000481e-01,8.494369999999999976e-01,-1.266889700000000119e-01
-8.009963900000000026e-01,8.060734299999999797e-01,-3.492095100000000008e-01
-7.620281599999999544e-01,4.584106900000000095e-01,-3.301073900000000005e-01
-9.300342400000000120e-01,4.616848900000000144e-01,-1.728215999999999919e-01
-8.033341999999999983e-01,8.491736699999999916e-01,-3.212921200000000144e-01
-8.079576099999999927e-01,5.992862199999999806e-01,-2.081689700000000087e-01
-8.058592100000000480e-01,5.923230400000000229e-01,-2.537581099999999812e-01
-7.386846599999999929e-01,7.562744099999999525e-01,-2.493548299999999995e-01
-8.267983500000000152e-01,7.033658200000000305e-01,-2.010670400000000024e-01
-6.820289999999999964e-01,4.330809700000000095e-01,-3.421479499999999785e-01
-7.992943799999999710e-01,5.187505500000000325e-01,-2.816054800000000191e-01
-8.614711999999999925e-01,7.726751699999999667e-01,-1.844453699999999974e-01
-8.497820200000000268e-01,1.057701620000000009e+00,-2.760549500000000211e-01
-8.446831500000000492e-01,9.307271200000000189e-01,-2.588101700000000061e-01
-7.154336799999999608e-01,6.710368799999999467e-01,-3.043090800000000096e-01
-8.134823100000000418e-01,8.839304599999999734e-01,-2.831970500000000057e-01
