-1.494128990000000101e+00,7.605146799999999985e-01,-2.267268159999999977e+00
-1.486870480000000105e+00,7.032626899999999681e-01,-2.257222710000000188e+00
-1.500948610000000016e+00,7.479278700000000502e-01,-2.252926190000000162e+00
-1.488444289999999892e+00,8.665556599999999499e-01,-2.276831210000000105e+00
-1.499924280000000110e+00,7.716343799999999531e-01,-2.301508310000000002e+00
-1.480500170000000004e+00,6.368290100000000287e-01,-2.260741069999999908e+00
-1.505047790000000107e+00,7.228725099999999681e-01,-2.266614500000000199e+00
-1.504799219999999993e+00,8.653426899999999700e-01,-2.261493569999999842e+00
-1.492621350000000069e+00,7.329988299999999901e-01,-2.279670630000000031e+00
-1.474731070000000033e+00,6.742256399999999594e-01,-2.317265620000000137e+00
-1.532321389999999894e+00,7.868833699999999709e-01,-2.206781470000000134e+00
-1.458274669999999995e+00,7.063907000000000380e-01,-2.272564969999999906e+00
-1.452965559999999989e+00,6.613908899999999536e-01,-2.279439870000000035e+00
-1.480499290000000023e+00,5.067020399999999647e-01,-2.266529489999999925e+00
-1.478287350000000000e+00,6.701346099999999639e-01,-2.248531209999999891e+00
-1.561578520000000081e+00,9.213095300000000432e-01,-2.207829470000000072e+00
-1.471177799999999980e+00,7.505939999999999834e-01,-2.305092090000000038e+00
-1.482308970000000059e+00,7.003078600000000042e-01,-2.292655180000000126e+00
-1.492131340000000028e+00,7.364158699999999724e-01,-2.242538099999999979e+00
-1.522508760000000017e+00,7.711435800000000507e-01,-2.270667009999999930e+00
-1.479340270000000013e+00,6.905350099999999491e-01,-2.218029769999999790e+00
-1.506697399999999964e+00,6.549447900000000544e-01,-2.295718400000000159e+00
-1.459384510000000024e+00,7.761756499999999948e-01,-2.273962500000000109e+00
-1.482868990000000053e+00,7.880079800000000523e-01,-2.235153180000000184e+00
-1.491325510000000021e+00,7.236403399999999930e-01,-2.260788750000000125e+00
-1.474345500000000087e+00,7.317853300000000116e-01,-2.264989100000000199e+00
-1.503053779999999895e+00,8.740028499999999978e-01,-2.319911729999999839e+00
-1.538355420000000029e+00,8.128988099999999717e-01,-2.248787979999999909e+00
-1.503053030000000012e+00,6.903909200000000190e-01,-2.278727449999999877e+00
-1.501574780000000109e+00,7.365337499999999871e-01,-2.292147410000000107e+00
-1.565534720000000046e+00,8.670107599999999914e-01,-2.241625270000000114e+00
-1.512423850000000014e+00,8.335792400000000546e-01,-2.276631870000000113e+00
-1.454271359999999902e+00,7.655230100000000037e-01,-2.245840160000000196e+00
-1.453301100000000012e+00,7.549120200000000169e-01,-2.210262000000000171e+00
-1.471433079999999949e+00,9.025631499999999807e-01,-2.263683970000000212e+00
-1.445615859999999975e+00,7.958500200000000468e-01,-2.221490070000000205e+00
-1.514827600000000052e+00,6.281146199999999569e-01,-2.246436890000000020e+00
-1.509411470000000088e+00,8.922312199999999915e-01,-2.238638980000000167e+00
-1.531790970000000085e+00,9.124212999999999907e-01,-2.259927610000000087e+00
-1.496030109999999969e+00,8.361641499999999949e-01,-2.318598000000000159e+00
-1.527527429999999908e+00,7.674395099999999914e-01,-2.297265589999999857e+00
-1.541276309999999983e+00,7.568076099999999640e-01,-2.251736820000000083e+00
-1.545914419999999900e+00,8.466309300000000038e-01,-2.291841989999999996e+00
-1.526434159999999984e+00,7.358035200000000442e-01,-2.257261360000000217e+00
-1.434666849999999938e+00,6.997316500000000383e-01,-2.271465500000000137e+00
-1.484377510000000067e+00,7.544120800000000404e-01,-2.258863910000000086e+00
-1.537224319999999977e+00,8.647251900000000324e-01,-2.178746380000000205e+00
-1.434131889999999965e+00,6.135896899999999654e-01,-2.312763309999999795e+00
