-3.094033490000000164e+00,1.236049090000000072e+00,4.024826509999999580e+00
-2.177527029999999808e+00,4.074013899999999744e-01,4.261995429999999807e+00
-2.265158130000000103e+00,3.712780399999999759e-01,4.301892740000000437e+00
-2.155126329999999868e+00,7.368385299999999916e-01,4.173030920000000421e+00
-2.895920230000000206e+00,1.515648759999999928e+00,3.251055150000000005e+00
-2.621555020000000180e+00,-1.263843709999999954e+00,3.424127009999999860e+00
-3.776650590000000030e+00,-9.416810500000000195e-01,3.004076640000000076e+00
-1.849535289999999943e+00,-7.063129500000000505e-01,3.507169810000000165e+00
-2.634321079999999871e+00,7.099823600000000345e-01,4.340438769999999558e+00
-4.085265190000000324e+00,5.862534200000000251e-01,3.624849199999999882e+00
-2.574501399999999940e+00,5.178409899999999455e-01,4.359073500000000045e+00
-3.445761179999999868e+00,1.324451580000000073e+00,3.740541349999999987e+00
-3.109710150000000173e+00,-1.085091079999999986e+00,2.797085239999999917e+00
-2.174469730000000212e+00,-1.957206800000000080e-01,4.227560809999999947e+00
-2.721292539999999871e+00,1.036050359999999948e+00,4.193226150000000096e+00
-2.113241540000000196e+00,1.857089600000000063e-01,4.240309500000000398e+00
-2.311303489999999794e+00,1.169623399999999980e-01,4.319936809999999738e+00
-3.819538440000000090e+00,4.552549399999999968e-01,3.991553709999999811e+00
-2.151079310000000078e+00,-6.159776099999999532e-01,4.061438049999999578e+00
-2.912442490000000106e+00,1.204407659999999991e+00,4.098040010000000066e+00
-3.202134319999999867e+00,1.267391759999999978e+00,3.961831389999999953e+00
-2.402544670000000160e+00,1.372702150000000065e+00,3.648562099999999919e+00
-3.474455639999999956e+00,-9.978226000000000040e-01,2.826032140000000137e+00
-2.255482900000000068e+00,-4.875862699999999883e-01,4.156123639999999675e+00
-2.013415450000000106e+00,3.826399899999999854e-01,4.193624680000000104e+00
-4.188118819999999687e+00,-2.419984999999999845e-02,3.046074669999999873e+00
-3.656368220000000058e+00,-8.964537799999999779e-01,3.593968849999999993e+00
-3.064753640000000168e+00,-6.047264999999999446e-01,4.156582359999999809e+00
-3.510637340000000162e+00,-1.086750440000000095e+00,3.346987270000000070e+00
-4.223344179999999781e+00,5.618350000000000254e-03,3.124378160000000015e+00
-3.832699079999999814e+00,-8.140258900000000297e-01,2.887169350000000190e+00
-2.690865549999999828e+00,3.301508699999999852e-01,4.346475319999999698e+00
-3.876838590000000195e+00,-8.111690900000000370e-01,3.257789119999999983e+00
-2.504014170000000039e+00,-1.040400400000000003e-01,4.361347659999999848e+00
-4.232426949999999799e+00,2.018853999999999926e-01,3.128145210000000009e+00
-3.718040709999999915e+00,1.297411380000000003e+00,3.443561270000000007e+00
-2.875550290000000064e+00,-1.262097650000000071e+00,3.141900240000000011e+00
-2.977032299999999854e+00,7.870630800000000260e-01,4.296003009999999733e+00
-3.368972299999999809e+00,-9.655582400000000121e-01,3.766405259999999977e+00
-3.800831179999999865e+00,-7.909960700000000511e-01,3.530267509999999831e+00
-2.517483239999999789e+00,-6.812726900000000141e-01,4.154237700000000366e+00
-2.658051089999999839e+00,-7.855538600000000482e-01,4.101223400000000296e+00
-3.625057130000000072e+00,1.233955750000000018e+00,3.737792910000000024e+00
-4.245215879999999942e+00,5.479395700000000424e-01,3.242110559999999975e+00
-2.574522319999999809e+00,1.338968010000000097e+00,3.833835650000000150e+00
-3.934680839999999957e+00,1.103085770000000077e+00,3.034439770000000092e+00
-3.883673420000000043e+00,1.198712669999999925e+00,3.112917169999999789e+00
-4.152367510000000372e+00,3.935051099999999913e-01,3.004291559999999972e+00
-4.135339250000000355e+00,7.806704399999999655e-01,3.333498200000000189e+00
-3.381382359999999920e+00,-1.031939479999999909e+00,3.612048339999999857e+00
-4.071871510000000249e+00,7.397835299999999670e-01,3.518278260000000213e+00
-2.136396579999999989e+00,-8.945493000000000194e-02,4.231310790000000210e+00
-2.939956050000000154e+00,1.139968689999999896e+00,4.124702219999999642e+00
-4.239495739999999735e+00,3.658243700000000098e-01,3.257606850000000165e+00
-4.124753100000000394e+00,-5.287259699999999896e-01,3.129712189999999783e+00
-2.207345409999999841e+00,-1.005684140000000060e+00,3.597368369999999871e+00
-1.913854160000000082e+00,7.361241499999999771e-01,3.972384840000000139e+00
-2.084620909999999938e+00,9.053273600000000254e-01,4.011556389999999972e+00
-1.765102060000000028e+00,7.244280800000000298e-01,3.731682789999999805e+00
-4.058528039999999670e+00,-3.319825499999999874e-01,3.833369189999999982e+00
-1.978468169999999970e+00,1.089335230000000099e+00,3.520304990000000078e+00
-3.878161420000000081e+00,1.051446899999999962e+00,3.647899400000000014e+00
-3.428166959999999985e+00,9.622898600000000524e-01,4.085768850000000008e+00
-1.843143189999999931e+00,-3.375764099999999934e-01,3.925344040000000145e+00
-1.760120970000000007e+00,-7.041819999999999850e-03,3.923768690000000170e+00
-3.636903789999999859e+00,1.360200360000000108e+00,3.435571219999999926e+00
